LocationID,Lon_DD,Lat_DD
TAPR_InvPla_139,-96.586664,38.425686
TAPR_InvPla_140,-96.584024,38.42863
TAPR_InvPla_141,-96.581385,38.431575
TAPR_InvPla_142,-96.578745,38.434519
TAPR_InvPla_143,-96.576104,38.437463
TAPR_InvPla_144,-96.573464,38.440407
TAPR_InvPla_145,-96.570823,38.443351
TAPR_InvPla_146,-96.568183,38.446296
TAPR_InvPla_147,-96.565542,38.44924
TAPR_InvPla_148,-96.5629,38.452183
TAPR_InvPla_149,-96.560275,38.455127
TAPR_InvPla_150,-96.558529,38.458128
TAPR_InvPla_151,-96.595609,38.409849
TAPR_InvPla_152,-96.593477,38.411831
TAPR_InvPla_153,-96.590838,38.414776
TAPR_InvPla_154,-96.588199,38.41772
TAPR_InvPla_155,-96.58556,38.420665
TAPR_InvPla_156,-96.582921,38.423609
TAPR_InvPla_157,-96.580281,38.426554
TAPR_InvPla_158,-96.577641,38.429498
TAPR_InvPla_159,-96.575001,38.432442
TAPR_InvPla_160,-96.572361,38.435386
TAPR_InvPla_161,-96.569721,38.438331
TAPR_InvPla_162,-96.56708,38.441275
TAPR_InvPla_163,-96.564439,38.444219
TAPR_InvPla_164,-96.561798,38.447162
TAPR_InvPla_165,-96.559369,38.450088
TAPR_InvPla_166,-96.558077,38.453085
TAPR_InvPla_167,-96.591563,38.408006
TAPR_InvPla_168,-96.589735,38.409755
TAPR_InvPla_169,-96.587096,38.4127
TAPR_InvPla_170,-96.584457,38.415644
TAPR_InvPla_171,-96.581818,38.418589
TAPR_InvPla_172,-96.579178,38.421533
TAPR_InvPla_173,-96.576538,38.424477
TAPR_InvPla_174,-96.573899,38.427421
TAPR_InvPla_175,-96.571259,38.430366
TAPR_InvPla_176,-96.568618,38.43331
TAPR_InvPla_177,-96.565978,38.436254
TAPR_InvPla_178,-96.563337,38.439198
TAPR_InvPla_179,-96.560696,38.442141
TAPR_InvPla_180,-96.558714,38.445096
TAPR_InvPla_181,-96.585975,38.407947
TAPR_InvPla_182,-96.583354,38.410623
TAPR_InvPla_183,-96.580714,38.413568
TAPR_InvPla_184,-96.578075,38.416512
TAPR_InvPla_185,-96.575436,38.419456
TAPR_InvPla_186,-96.572796,38.422401
TAPR_InvPla_187,-96.570156,38.425345
TAPR_InvPla_188,-96.567516,38.428289
TAPR_InvPla_189,-96.564875,38.431233
TAPR_InvPla_190,-96.562235,38.434177
TAPR_InvPla_191,-96.559594,38.43712
TAPR_InvPla_192,-96.558035,38.439898
TAPR_InvPla_193,-96.582233,38.406905
TAPR_InvPla_194,-96.579614,38.408559
TAPR_InvPla_195,-96.576972,38.411491
TAPR_InvPla_196,-96.574333,38.414435
TAPR_InvPla_197,-96.571693,38.41738
TAPR_InvPla_198,-96.569054,38.420324
TAPR_InvPla_199,-96.566414,38.423268
TAPR_InvPla_200,-96.563773,38.426212
TAPR_InvPla_201,-96.561133,38.429156
TAPR_InvPla_202,-96.558492,38.432099
TAPR_InvPla_203,-96.555851,38.435043
TAPR_InvPla_204,-96.55326,38.437391
TAPR_InvPla_205,-96.575773,38.407206
TAPR_InvPla_206,-96.57323,38.409415
TAPR_InvPla_207,-96.570591,38.412359
TAPR_InvPla_208,-96.567951,38.415303
TAPR_InvPla_209,-96.565311,38.418247
TAPR_InvPla_210,-96.562671,38.421191
TAPR_InvPla_211,-96.560031,38.424135
TAPR_InvPla_212,-96.557391,38.427078
TAPR_InvPla_213,-96.55475,38.430022
TAPR_InvPla_214,-96.552109,38.432966
TAPR_InvPla_215,-96.549468,38.43591
