LocationID,Lon_DD,Lat_DD
CUVA_InvPla_139,-81.586888,41.337444
CUVA_InvPla_140,-81.583754,41.340048
CUVA_InvPla_141,-81.580428,41.342551
CUVA_InvPla_142,-81.570069,41.351551
CUVA_InvPla_143,-81.567115,41.352887
CUVA_InvPla_144,-81.62569,41.301448
CUVA_InvPla_145,-81.616911,41.30959
CUVA_InvPla_146,-81.613373,41.311824
CUVA_InvPla_147,-81.610328,41.314371
CUVA_InvPla_148,-81.606973,41.316937
CUVA_InvPla_149,-81.603931,41.319215
CUVA_InvPla_150,-81.592937,41.327289
CUVA_InvPla_151,-81.590192,41.329763
CUVA_InvPla_152,-81.587104,41.3321
CUVA_InvPla_153,-81.582643,41.335881
CUVA_InvPla_154,-81.58052,41.337027
CUVA_InvPla_155,-81.623494,41.300654
CUVA_InvPla_156,-81.620366,41.301325
CUVA_InvPla_157,-81.610217,41.309294
CUVA_InvPla_158,-81.606926,41.311841
CUVA_InvPla_159,-81.60357,41.314407
CUVA_InvPla_160,-81.600232,41.316926
CUVA_InvPla_161,-81.596619,41.31989
CUVA_InvPla_162,-81.59351,41.320643
CUVA_InvPla_163,-81.590125,41.324743
CUVA_InvPla_164,-81.586921,41.327213
CUVA_InvPla_165,-81.583659,41.330296
CUVA_InvPla_166,-81.581258,41.331697
CUVA_InvPla_167,-81.645412,41.276228
CUVA_InvPla_168,-81.61621,41.300037
CUVA_InvPla_169,-81.613583,41.301535
CUVA_InvPla_170,-81.60999,41.304178
CUVA_InvPla_171,-81.606879,41.306746
CUVA_InvPla_172,-81.603654,41.30953
CUVA_InvPla_173,-81.600168,41.311877
CUVA_InvPla_174,-81.596812,41.314442
CUVA_InvPla_175,-81.593459,41.316804
CUVA_InvPla_176,-81.590164,41.319418
CUVA_InvPla_177,-81.586612,41.322209
CUVA_InvPla_178,-81.583476,41.324632
CUVA_InvPla_179,-81.643167,41.274207
CUVA_InvPla_180,-81.64098,41.275386
CUVA_InvPla_181,-81.611602,41.296494
CUVA_InvPla_182,-81.610476,41.299008
CUVA_InvPla_183,-81.606778,41.301877
CUVA_InvPla_184,-81.603476,41.304216
CUVA_InvPla_185,-81.600121,41.306782
CUVA_InvPla_186,-81.596869,41.30934
CUVA_InvPla_187,-81.593592,41.312158
CUVA_InvPla_188,-81.590302,41.314677
CUVA_InvPla_189,-81.58664,41.316923
CUVA_InvPla_190,-81.583324,41.320114
CUVA_InvPla_191,-81.580869,41.322352
CUVA_InvPla_192,-81.578751,41.324382
CUVA_InvPla_193,-81.640144,41.271153
CUVA_InvPla_194,-81.638889,41.273141
CUVA_InvPla_195,-81.609813,41.294667
CUVA_InvPla_196,-81.607318,41.296669
CUVA_InvPla_197,-81.603445,41.299243
CUVA_InvPla_198,-81.600096,41.301697
CUVA_InvPla_199,-81.596719,41.304251
CUVA_InvPla_200,-81.593364,41.306817
CUVA_InvPla_201,-81.589914,41.309298
CUVA_InvPla_202,-81.586505,41.31185
CUVA_InvPla_203,-81.583448,41.314466
CUVA_InvPla_204,-81.637681,41.268416
CUVA_InvPla_205,-81.603633,41.294031
CUVA_InvPla_206,-81.599033,41.296882
CUVA_InvPla_207,-81.596199,41.298993
CUVA_InvPla_208,-81.593318,41.301721
CUVA_InvPla_209,-81.589962,41.304286
CUVA_InvPla_210,-81.58674,41.306746
CUVA_InvPla_211,-81.583376,41.309467
CUVA_InvPla_212,-81.580159,41.311972
CUVA_InvPla_213,-81.637302,41.263042
CUVA_InvPla_214,-81.596617,41.294472
CUVA_InvPla_215,-81.593272,41.296626
CUVA_InvPla_216,-81.589916,41.299191
CUVA_InvPla_217,-81.586561,41.301756
CUVA_InvPla_218,-81.584341,41.304212
CUVA_InvPla_219,-81.57935,41.307
CUVA_InvPla_220,-81.577116,41.309155
CUVA_InvPla_221,-81.635895,41.258838
CUVA_InvPla_222,-81.633709,41.260982
CUVA_InvPla_223,-81.630854,41.261997
CUVA_InvPla_224,-81.592098,41.291938
CUVA_InvPla_225,-81.589871,41.294096
CUVA_InvPla_226,-81.586515,41.296661
CUVA_InvPla_227,-81.58337,41.299155
CUVA_InvPla_228,-81.578775,41.301822
CUVA_InvPla_229,-81.576518,41.304398
CUVA_InvPla_230,-81.573141,41.306783
CUVA_InvPla_231,-81.633247,41.255582
CUVA_InvPla_232,-81.629471,41.25819
CUVA_InvPla_233,-81.62671,41.260651
CUVA_InvPla_234,-81.623538,41.261803
CUVA_InvPla_235,-81.589621,41.28902
CUVA_InvPla_236,-81.58647,41.291565
CUVA_InvPla_237,-81.583115,41.29413
CUVA_InvPla_238,-81.579862,41.296609
CUVA_InvPla_239,-81.576246,41.299271
CUVA_InvPla_240,-81.573047,41.301824
CUVA_InvPla_241,-81.569706,41.304344
CUVA_InvPla_242,-81.629332,41.253437
CUVA_InvPla_243,-81.626663,41.255685
CUVA_InvPla_244,-81.623311,41.258251
CUVA_InvPla_245,-81.619962,41.260552
CUVA_InvPla_246,-81.595448,41.279143
CUVA_InvPla_247,-81.593281,41.281142
CUVA_InvPla_248,-81.589842,41.283986
CUVA_InvPla_249,-81.586424,41.28647
CUVA_InvPla_250,-81.583069,41.289035
CUVA_InvPla_251,-81.579714,41.2916
CUVA_InvPla_252,-81.576359,41.294164
CUVA_InvPla_253,-81.573003,41.296729
CUVA_InvPla_254,-81.569647,41.299293
CUVA_InvPla_255,-81.566291,41.301857
CUVA_InvPla_256,-81.563635,41.303875
CUVA_InvPla_257,-81.628339,41.248052
CUVA_InvPla_258,-81.626451,41.250761
CUVA_InvPla_259,-81.623269,41.253151
CUVA_InvPla_260,-81.620298,41.256506
CUVA_InvPla_261,-81.616968,41.258665
CUVA_InvPla_262,-81.615076,41.260679
CUVA_InvPla_263,-81.59303,41.275827
CUVA_InvPla_264,-81.589738,41.279137
CUVA_InvPla_265,-81.586339,41.281358
CUVA_InvPla_266,-81.583001,41.283951
CUVA_InvPla_267,-81.579669,41.286504
CUVA_InvPla_268,-81.576338,41.289069
CUVA_InvPla_269,-81.572958,41.291636
CUVA_InvPla_270,-81.569603,41.294198
CUVA_InvPla_271,-81.566247,41.296762
CUVA_InvPla_272,-81.56289,41.299326
CUVA_InvPla_273,-81.55995,41.301115
CUVA_InvPla_274,-81.626538,41.246944
CUVA_InvPla_275,-81.62318,41.248197
CUVA_InvPla_276,-81.619862,41.250626
CUVA_InvPla_277,-81.616615,41.252695
CUVA_InvPla_278,-81.592368,41.271322
CUVA_InvPla_279,-81.589687,41.273714
CUVA_InvPla_280,-81.586258,41.276171
CUVA_InvPla_281,-81.582978,41.278844
CUVA_InvPla_282,-81.579624,41.281409
CUVA_InvPla_283,-81.576304,41.283938
CUVA_InvPla_284,-81.572685,41.286518
CUVA_InvPla_285,-81.569558,41.289102
CUVA_InvPla_286,-81.566173,41.291661
CUVA_InvPla_287,-81.562846,41.294231
CUVA_InvPla_288,-81.55949,41.296795
CUVA_InvPla_289,-81.556134,41.299347
CUVA_InvPla_290,-81.553519,41.300744
CUVA_InvPla_291,-81.619478,41.245586
CUVA_InvPla_292,-81.616463,41.248096
CUVA_InvPla_293,-81.613112,41.250648
CUVA_InvPla_294,-81.609829,41.25272
CUVA_InvPla_295,-81.594831,41.263629
CUVA_InvPla_296,-81.593268,41.265983
CUVA_InvPla_297,-81.588883,41.268998
CUVA_InvPla_298,-81.58621,41.271213
CUVA_InvPla_299,-81.582933,41.273749
CUVA_InvPla_300,-81.579579,41.276314
CUVA_InvPla_301,-81.576224,41.278878
CUVA_InvPla_302,-81.572957,41.281544
CUVA_InvPla_303,-81.569525,41.284153
CUVA_InvPla_304,-81.566158,41.286571
CUVA_InvPla_305,-81.562803,41.289136
CUVA_InvPla_306,-81.559488,41.291744
CUVA_InvPla_307,-81.556397,41.294205
CUVA_InvPla_308,-81.55274,41.297279
CUVA_InvPla_309,-81.551183,41.298679
CUVA_InvPla_310,-81.616486,41.243033
CUVA_InvPla_311,-81.613063,41.245567
CUVA_InvPla_312,-81.610102,41.248129
CUVA_InvPla_313,-81.602343,41.253593
CUVA_InvPla_314,-81.599863,41.254825
CUVA_InvPla_315,-81.589601,41.263402
CUVA_InvPla_316,-81.585758,41.266236
CUVA_InvPla_317,-81.582982,41.268672
CUVA_InvPla_318,-81.579534,41.271218
CUVA_InvPla_319,-81.576179,41.273783
CUVA_InvPla_320,-81.572825,41.276347
CUVA_InvPla_321,-81.569466,41.278917
CUVA_InvPla_322,-81.566057,41.281474
CUVA_InvPla_323,-81.563549,41.28431
CUVA_InvPla_324,-81.559795,41.28721
CUVA_InvPla_325,-81.555975,41.288656
CUVA_InvPla_326,-81.615321,41.238123
CUVA_InvPla_327,-81.612975,41.240535
CUVA_InvPla_328,-81.596297,41.253118
CUVA_InvPla_329,-81.589314,41.258113
CUVA_InvPla_330,-81.586153,41.260973
CUVA_InvPla_331,-81.583217,41.26408
CUVA_InvPla_332,-81.579482,41.266105
CUVA_InvPla_333,-81.576134,41.268688
CUVA_InvPla_334,-81.57278,41.271252
CUVA_InvPla_335,-81.569425,41.273816
CUVA_InvPla_336,-81.56607,41.276381
CUVA_InvPla_337,-81.562715,41.278945
CUVA_InvPla_338,-81.559393,41.280616
CUVA_InvPla_339,-81.55209,41.287688
CUVA_InvPla_340,-81.549179,41.288884
CUVA_InvPla_341,-81.546191,41.290909
CUVA_InvPla_342,-81.612614,41.235806
CUVA_InvPla_343,-81.609611,41.23794
CUVA_InvPla_344,-81.596014,41.248211
CUVA_InvPla_345,-81.592857,41.250768
CUVA_InvPla_346,-81.590208,41.252295
CUVA_InvPla_347,-81.587106,41.256643
CUVA_InvPla_348,-81.58288,41.258646
CUVA_InvPla_349,-81.578848,41.261065
CUVA_InvPla_350,-81.57609,41.263592
CUVA_InvPla_351,-81.572735,41.266157
CUVA_InvPla_352,-81.569381,41.268721
CUVA_InvPla_353,-81.566026,41.271285
CUVA_InvPla_354,-81.562671,41.27385
CUVA_InvPla_355,-81.559317,41.276399
CUVA_InvPla_356,-81.555979,41.278979
CUVA_InvPla_357,-81.548233,41.284642
CUVA_InvPla_358,-81.54583,41.28667
CUVA_InvPla_359,-81.543709,41.28862
CUVA_InvPla_360,-81.609596,41.234007
CUVA_InvPla_361,-81.606813,41.235761
CUVA_InvPla_362,-81.595853,41.242859
CUVA_InvPla_363,-81.59314,41.246396
CUVA_InvPla_364,-81.590538,41.248598
CUVA_InvPla_365,-81.579303,41.256421
CUVA_InvPla_366,-81.576045,41.258497
CUVA_InvPla_367,-81.572691,41.261061
CUVA_InvPla_368,-81.569653,41.263503
CUVA_InvPla_369,-81.563266,41.268939
CUVA_InvPla_370,-81.559313,41.271354
CUVA_InvPla_371,-81.555845,41.273912
CUVA_InvPla_372,-81.552565,41.276358
CUVA_InvPla_373,-81.549071,41.279053
CUVA_InvPla_374,-81.545781,41.28157
CUVA_InvPla_375,-81.542494,41.284138
CUVA_InvPla_376,-81.541027,41.286025
CUVA_InvPla_377,-81.604877,41.230324
CUVA_InvPla_378,-81.602364,41.232344
CUVA_InvPla_379,-81.598802,41.234475
CUVA_InvPla_380,-81.59662,41.238668
CUVA_InvPla_381,-81.593351,41.240602
CUVA_InvPla_382,-81.588686,41.242508
CUVA_InvPla_383,-81.5862,41.245599
CUVA_InvPla_384,-81.583273,41.248935
CUVA_InvPla_385,-81.579445,41.250479
CUVA_InvPla_386,-81.576064,41.253611
CUVA_InvPla_387,-81.572955,41.256752
CUVA_InvPla_388,-81.569538,41.258502
CUVA_InvPla_389,-81.558193,41.266963
CUVA_InvPla_390,-81.555885,41.268933
CUVA_InvPla_391,-81.552559,41.271473
CUVA_InvPla_392,-81.549167,41.273915
CUVA_InvPla_393,-81.545828,41.276566
CUVA_InvPla_394,-81.542452,41.279042
CUVA_InvPla_395,-81.539733,41.281502
CUVA_InvPla_396,-81.611853,41.219553
CUVA_InvPla_397,-81.608818,41.222602
CUVA_InvPla_398,-81.605994,41.22499
CUVA_InvPla_399,-81.602764,41.227787
CUVA_InvPla_400,-81.599927,41.230354
CUVA_InvPla_401,-81.592975,41.236106
CUVA_InvPla_402,-81.590138,41.238808
CUVA_InvPla_403,-81.586006,41.240665
CUVA_InvPla_404,-81.583435,41.242676
CUVA_InvPla_405,-81.56964,41.254274
CUVA_InvPla_406,-81.56544,41.255539
CUVA_InvPla_407,-81.560192,41.261243
CUVA_InvPla_408,-81.552495,41.266775
CUVA_InvPla_409,-81.54938,41.268949
CUVA_InvPla_410,-81.547251,41.271329
CUVA_InvPla_411,-81.542319,41.274492
CUVA_InvPla_412,-81.53962,41.276706
CUVA_InvPla_413,-81.536755,41.278972
CUVA_InvPla_414,-81.609429,41.218288
CUVA_InvPla_415,-81.606077,41.220126
CUVA_InvPla_416,-81.602726,41.222691
CUVA_InvPla_417,-81.599417,41.225224
CUVA_InvPla_418,-81.585323,41.235497
CUVA_InvPla_419,-81.582459,41.238097
CUVA_InvPla_420,-81.579388,41.240529
CUVA_InvPla_421,-81.559962,41.25667
CUVA_InvPla_422,-81.552032,41.261138
CUVA_InvPla_423,-81.548625,41.263263
CUVA_InvPla_424,-81.545167,41.265929
CUVA_InvPla_425,-81.542515,41.268705
CUVA_InvPla_426,-81.538727,41.271274
