LocationID,Lon_DD,Lat_DD
WICR_InvPla_182,-93.399596,37.093089
WICR_InvPla_183,-93.407277,37.084439
WICR_InvPla_186,-93.402441,37.087974
WICR_InvPla_187,-93.400856,37.089255
WICR_InvPla_188,-93.399619,37.090541
WICR_InvPla_189,-93.403776,37.084379
WICR_InvPla_190,-93.402427,37.085425
WICR_InvPla_191,-93.400843,37.086705
WICR_InvPla_192,-93.399644,37.087993
WICR_InvPla_193,-93.402076,37.083146
WICR_InvPla_194,-93.400829,37.084155
WICR_InvPla_195,-93.399672,37.085447
WICR_InvPla_196,-93.400511,37.081808
WICR_InvPla_197,-93.399703,37.0829
